Date,Patient_Volume,Wait_Time_Mins,Temperature,Flu_Trend
2023-04-01 01:00:00,19,37.84544336217466,28.53912949291128,41.0
2023-04-01 02:00:00,10,19.068646834675544,22.27807465701209,24.0
2023-04-01 04:00:00,31,45.27289784665561,4.212335726194734,64.0
2023-04-01 06:00:00,17,27.05858415560977,11.345695180166546,28.0
2023-04-01 07:00:00,29,41.114927195812605,5.6078209384103666,60.0
2023-04-01 09:00:00,24,35.20276833659043,-8.255129145724666,20.0
2023-04-01 13:00:00,22,34.93340700376241,7.745164477829981,15.0
2023-04-01 14:00:00,18,40.346488916332994,17.957247549466608,19.0
2023-04-01 15:00:00,15,23.222676758346868,39.23419574171341,69.0
2023-04-01 17:00:00,35,51.562613729474116,6.582310237476847,81.0
2023-04-01 18:00:00,22,34.23507687832325,21.921357771687568,63.0
2023-04-01 19:00:00,16,24.909177836008812,6.044811739717105,17.0
2023-04-01 22:00:00,39,51.2898771494199,15.417439689494564,61.0
2023-04-01 23:00:00,20,29.718773246262764,22.03048981107139,55.0
2023-04-02 00:00:00,21,35.04379300971184,1.6735814748805673,24.0
2023-04-02 03:00:00,13,26.925824218994528,17.57383079224016,24.0
2023-04-02 05:00:00,18,27.809343622561798,21.212190329269895,24.0
2023-04-02 09:00:00,15,23.59872843397335,13.010438489755852,24.0
2023-04-02 13:00:00,15,22.072796945021693,12.742578930024715,24.0
2023-04-02 15:00:00,10,15.840891173991825,23.44451858833198,24.0
2023-04-02 17:00:00,16,27.571313312864724,10.83719035114342,24.0
2023-04-02 19:00:00,17,29.342012082314405,9.812915664203995,24.0
2023-04-02 20:00:00,24,37.83781025810821,-4.615433179572253,24.0
2023-04-02 21:00:00,23,35.37861230777371,10.736342219629929,24.0
2023-04-02 23:00:00,11,16.94713061209259,19.86670686980963,24.0
2023-04-03 01:00:00,17,27.92748739747104,7.114384106749347,22.0
2023-04-03 04:00:00,18,31.502825106976573,14.881564037578466,36.0
2023-04-03 06:00:00,22,37.494505450375506,8.397555730112067,40.0
2023-04-03 10:00:00,19,34.88258885780855,18.507521972372526,22.0
2023-04-03 12:00:00,17,26.098816453502387,20.834085411015707,21.0
2023-04-03 14:00:00,14,23.443617497644773,15.186861844025064,23.0
2023-04-03 15:00:00,11,18.811738391789916,22.31643534959823,28.0
2023-04-03 18:00:00,44,61.829735786330616,5.268033433232292,84.0
2023-04-03 20:00:00,27,41.449780706125665,15.706364014506875,69.0
2023-04-03 21:00:00,33,41.30746730133552,13.31284831347113,62.0
2023-04-04 02:00:00,18,29.126922073421103,23.9101600881837,28.0
2023-04-04 04:00:00,26,39.0800967164926,11.396693587334402,58.0
2023-04-04 07:00:00,9,19.889246342014687,19.89766409245355,16.0
2023-04-04 08:00:00,28,40.91486572954781,15.204794706591091,72.0
2023-04-04 10:00:00,14,20.926311282535412,11.191921550972992,19.0
2023-04-04 13:00:00,8,17.856390870726177,21.039690921235604,14.0
2023-04-04 15:00:00,13,21.47351489240123,27.8164604462156,41.0
2023-04-04 18:00:00,16,26.577411014586854,13.28257594944775,29.0
2023-04-05 03:00:00,38,53.4377251525432,-10.545771190763542,63.0
2023-04-05 04:00:00,10,21.041247146813337,15.711278850505824,12.0
2023-04-05 05:00:00,16,26.511676069396835,6.4501237654622905,16.0
2023-04-05 06:00:00,38,45.43631277999464,-2.372463706618543,50.0
2023-04-05 09:00:00,28,38.58559201066972,6.368934656318656,58.0
2023-04-05 12:00:00,26,37.30906014265809,7.1291726358911,51.0
2023-04-05 14:00:00,27,43.01300079322398,-0.6804794913701269,41.0
2023-04-05 15:00:00,21,33.708543488188496,26.495530049126934,66.0
2023-04-05 16:00:00,38,53.69827938871689,9.913938262482487,48.0
2023-04-05 17:00:00,27,42.093736179911005,22.34837538456492,81.0
2023-04-05 18:00:00,49,56.33034420931498,15.051955378084557,69.0
2023-04-05 21:00:00,4,9.480971229464323,30.563819006811407,17.0
2023-04-05 22:00:00,24,33.23816247712166,18.663445122850913,63.0
2023-04-06 00:00:00,16,27.69645719496693,10.292389638020817,24.0
2023-04-06 01:00:00,14,23.4646686344616,10.256313979606468,17.0
2023-04-06 02:00:00,12,21.20006892311323,14.383676269077647,17.0
2023-04-06 04:00:00,18,25.920416951055095,9.654059098045705,28.0
2023-04-06 06:00:00,18,25.98234606775905,26.46637291163959,58.0
2023-04-06 09:00:00,24,35.42019394802594,15.484965439713061,36.0
2023-04-06 14:00:00,18,29.45821958355625,2.8949842565483372,16.0
2023-04-06 15:00:00,16,24.363557846740427,3.3447541292591048,13.0
2023-04-06 16:00:00,26,38.604760842815296,7.304352300836651,50.0
2023-04-06 18:00:00,34,54.101973415478746,19.779665066043066,100.0
2023-04-06 20:00:00,35,47.878042901916,14.742544097665593,69.0
2023-04-06 23:00:00,12,22.20423354186317,12.520485693609459,15.0
2023-04-07 03:00:00,23,42.56479323793158,16.381006675546786,34.0
2023-04-07 06:00:00,8,16.25693551774282,38.21414194700701,20.0
2023-04-07 11:00:00,9,15.894867972430351,20.088487169238967,16.0
2023-04-07 13:00:00,35,50.81096220958887,9.252550511214569,85.0
2023-04-07 19:00:00,43,62.73097687288147,-4.615544859638497,88.0
